catalog_ra_deg,catalog_dec_deg,catalog_flux_mjy,dsa_ra_deg,dsa_dec_deg,peak_flux_jy_beam,local_rms_jy_beam,snr,dra_cosdec_arcsec,ddec_arcsec,separation_arcsec
337.89179167,16.41786111,80.9,337.89183655280806,16.417614262906458,0.07100528478622437,0.004765377793181687,15.386099801572183,0.15499010593033727,-0.8886495195925349,0.902064244723368
347.56683333,14.69136111,80.7,347.5672634609449,14.69148785510648,0.047575924545526505,0.008752845494449138,6.091167298358095,1.4978448129739157,0.45628380921903394,1.565801391718725
348.24283333,17.76894444,80.4,348.24247973545675,17.768977144698358,0.09405998140573502,0.010814574763923883,9.270116548812211,-1.212214445951452,0.11773805562658969,1.217918762773657
338.981875,14.4355,79.8,338.98211929230587,14.432254103381215,0.05863353610038757,0.013120077777653932,5.0165111993696625,0.8516994352177409,-11.685227374986479,11.71622510594106
351.15145833,14.64391667,79.6,351.13565643064754,14.641136129119428,0.12693160772323608,0.01781205819994211,8.140116485689106,-55.03960517574002,-10.008028377700803,55.942101943976084
349.73733333,15.53236111,78.8,349.7366446456736,15.53196152287973,0.05171259120106697,0.006413229648862034,8.646856649409838,-2.38872391567708,-1.438509788683673,2.7884247089470406
341.00670833,15.94469444,78.8,341.0062742541663,15.944644370083017,0.057957861572504044,0.008179031085781753,7.707375203477675,-1.5025531437554756,-0.1802501375491,1.513326158465495
351.800375,16.41716667,78.6,351.8003655578619,16.41709808649451,0.07572314888238907,0.006422024519741535,12.494574650508063,-0.032605844599138754,-0.2469006190280492,0.24904428678140172
335.70233333,15.82636111,78.1,335.7020122666501,15.826338534900366,0.06767477840185165,0.006515199476480484,10.312381274444881,-1.11201376879938,-0.08126950898365899,1.1149795312425455
338.02091667,17.66383333,78.1,338.0208692480238,17.664086971121886,0.12165891379117966,0.008245017816592008,15.01247265957228,-0.16267002596880967,0.9131080592306802,0.927484698084401
338.49483333,17.74747222,77.2,338.49495446268844,17.747836047645464,0.1195325180888176,0.013614101118966937,8.93541541347162,0.41532356988281344,1.3097796574937648,1.3740510976250804
351.89754167,15.84363889,77.1,351.8974694334786,15.843674775860112,0.055463843047618866,0.00538296703370288,10.914683071082198,-0.250172163802742,0.12918913947386165,0.2815598431945558
340.40404167,17.23922222,76.3,340.3985894598904,17.239847603427727,0.04461183026432991,0.009092628934420645,6.208639738583864,-18.746120881674724,2.251644674272084,18.880862052606044
348.77783333,15.01133333,75.8,348.7779814133717,15.010876436733565,0.0684940293431282,0.00554207970360294,13.260659692535214,0.5149089900439997,-1.6448155868128562,1.7235282366850426
350.42783333,16.31558333,75.7,350.42772374882,16.31547869770098,0.0627303496003151,0.005329082829505205,12.215043844097178,-0.37860582183571945,-0.37667617477394166,0.534066764525026
338.19491667,16.32172222,75.6,338.19394169201075,16.322148857115927,0.06149359047412872,0.0034076907443348317,19.18002518539787,-3.368459452023263,1.535901671598601,3.7020957611526253
346.03366667,17.153,75.5,346.03366329951564,17.153370979304686,0.07947193831205368,0.016375045751407743,5.3342551762848185,-0.011594019127287915,1.335525496954775,1.3355758212455864
341.92095833,16.178,74.0,341.9208835858749,16.178107529809502,0.05275062844157219,0.009871007110364734,6.371265511566608,-0.25842338639350987,0.3871073611778716,0.46544038900076606
347.40016667,15.33933333,73.1,347.3997271803416,15.33943816572987,0.05353143811225891,0.00463718317807652,12.07645043182211,-1.5257991065365322,0.37741017555127204,1.571782858450022
338.36325,17.574,73.1,338.3635800278247,17.573903738845612,0.0909876897931099,0.01647058736309409,5.875677613892353,1.1326495000218315,-0.34653917085911046,1.1844763766489497
348.745625,15.16166667,73.0,348.74506895216456,15.162087514600632,0.057345133274793625,0.007129124820325523,8.426858766964301,-1.9320900629941187,1.5150430143370852,2.4552652294227233
341.07708333,17.798,71.9,341.0773273371085,17.798362491210092,0.14036329090595245,0.02793100210279226,5.589987797712582,0.8363824984488366,1.3049689007140783,1.5499933920963755
335.68170833,14.89080556,71.5,335.6808999616893,14.891026918012846,0.07329390197992325,0.009482547073625027,8.411323472461472,-2.8123932301674803,0.7968939445696567,2.923114031300124
338.346,14.43488889,71.4,338.34511420292404,14.43231370740723,0.052500952035188675,0.008750193708669394,6.731665651712348,-3.0882375280949095,-9.270651383116512,9.771498764120777
342.83183333,16.15711111,70.9,342.8287872550606,16.16066455830148,0.07494886964559555,0.01642768932580948,5.376877254998415,-10.532553412826328,12.792491794997932,16.57053190815337
338.26729167,16.88047222,70.8,338.26722765187975,16.88067187439573,0.07280805706977844,0.003902456254279241,19.296279480704502,-0.22053485363177935,0.7187558603882569,0.7518281775172129
347.34508333,16.28697222,70.7,347.3446285312744,16.286475353478913,0.04854876548051834,0.00349016431979835,14.579877339964913,-1.5715740329292942,-1.7887177266457146,2.3810409586133248
351.06808333,15.98705556,70.2,351.06667783628535,15.98801196504107,0.04381084442138672,0.008383261394966392,5.960864642941434,-4.864061879036161,3.4430745791134987,5.959350679430636
340.41029167,17.53805556,69.5,340.41006386950704,17.537922059843993,0.10568220168352127,0.012362654301524162,9.27025692225415,-0.7819625000573152,-0.48060009319155383,0.9178462840103547
338.44154167,17.73966667,69.5,338.4418769645768,17.739762863726583,0.10570104420185089,0.013408102722465991,8.312481794665514,1.1496650586987334,0.34629844064071846,1.2006882847695963
352.15766667,15.31188889,69.4,352.1573667123513,15.312157827001213,0.05159493908286095,0.0072355407558381555,8.207301953110969,-1.0415144644590648,0.968173924320294,1.4220102416688887
338.90883333,16.93036111,69.3,338.90842860170534,16.93027165879773,0.06868966668844223,0.005706407920410856,12.722328701649928,-1.393874330539797,-0.3220228945433339,1.430588827702717
338.37954167,17.57091667,68.9,338.3635800278247,17.573903738845612,0.0909876897931099,0.014685787099599838,6.826458669099585,-54.78006604247955,10.755751356221273,55.825995941454345
349.511875,14.98997222,67.2,349.5113922351404,14.989505961906398,0.037713441997766495,0.004229878616798669,9.558735439630413,-1.6788165231821084,-1.6785273076041678,2.3740005983323087
337.02779167,15.59980556,67.0,337.02758556612,15.59977909599606,0.04926536604762077,0.00360441375891678,14.273802467664282,-0.7146423206857009,-0.09527006851512367,0.7209646541058171
341.9285,14.41586111,66.9,341.9284196598982,14.412777337225952,0.06656739115715027,0.014358349203318356,5.2901482287050685,-0.28012180423986877,-11.10158193768622,11.105115476408677
338.90933333,17.61483333,66.8,338.90951649742897,17.614857946692766,0.09732726216316223,0.007955047354381531,12.820915259068572,0.6284848170461115,0.08862039796376055,0.6347020877488426
347.68008333,17.29586111,66.6,347.67971758800496,17.296337893423228,0.06755752116441727,0.006017102147173136,11.5886552422253,-1.2571310540161003,1.7164215165313714,2.1275528922646045
352.23870833,14.38652778,65.8,352.2415586440038,14.388639501190594,0.05229518190026283,0.008812183084711432,6.482518248209146,9.939263917917058,7.6022577124549295,12.513324480592214
337.198875,14.47952778,65.3,337.19935135997275,14.479754091999531,0.06241201236844063,0.009700547199882566,7.14687653026947,1.6604240406191357,0.8147249241670407,1.8495363464190067
336.58779167,14.93155556,65.3,336.58745249937954,14.931430338486111,0.03796450421214104,0.005046178848249838,8.397953311545649,-1.1797865419978109,-0.4507965502486999,1.2629781527782977
342.50925,15.30088889,63.7,342.507910273821,15.300531938092432,0.058504100888967514,0.007970593543443828,8.079563003924926,-4.652062353194671,-1.2850125147120246,4.826276131861672
350.54079167,16.89730556,63.6,350.5407711701344,16.897140350510533,0.053067129105329514,0.006107764086406678,9.160095051572636,-0.07061345018334518,-0.5947541584188921,0.5989313552514682
